SentrixBarcode_A	SentrixPosition_A	Sample_Group	hd_id	gw_id
5885434034	R01C01	HG01756	5885434034_R01C01.txt	gw6.HG01756
5434246076	R02C01	NA20799	5434246076_R02C01.txt	gw6.NA20799
5473245010	R01C01	NA19440	5473245010_R01C01.txt	gw6.NA19440
6298021095	R03C01	HG02151	6298021095_R03C01.txt	gw6.HG02151
5460461225	R02C01	NA19096	5460461225_R02C01.txt	gw6.NA19096
5443767009	R03C01	HG01602	5443767009_R03C01.txt	gw6.HG01602
5885434031	R01C01	HG01770	5885434031_R01C01.txt	gw6.HG01770
5460461118	R02C01	NA11892	5460461118_R02C01.txt	gw6.NA11892
5826311068	R02C01	HG01860	5826311068_R02C01.txt	gw6.HG01860
5767796124	R01C01	HG01890	5767796124_R01C01.txt	gw6.HG01890
5434203066	R02C01	HG00651	5434203066_R02C01.txt	gw6.HG00651
5434246100	R03C01	HG01344	5434246100_R03C01.txt	gw6.HG01344
5826291124	R03C01	HG02069	5826291124_R03C01.txt	gw6.HG02069
6298012024	R01C01	HG02309	6298012024_R01C01.txt	gw6.HG02309
6288236025	R04C01	HG00982	6288236025_R04C01.txt	gw6.HG00982
5443767137	R03C01	HG00179	5443767137_R03C01.txt	gw6.HG00179
5434203126	R04C01	HG00360	5434203126_R04C01.txt	gw6.HG00360
5767788121	R02C01	HG02113	5767788121_R02C01.txt	gw6.HG02113
5434078001	R03C01	NA19312	5434078001_R03C01.txt	gw6.NA19312
5460461038	R03C01	HG00108	5460461038_R03C01.txt	gw6.HG00108
5460461149	R02C01	NA12890	5460461149_R02C01.txt	gw6.NA12890
5460461154	R04C01	HG01061	5460461154_R04C01.txt	gw6.HG01061
5426529119	R03C01	NA19236	5426529119_R03C01.txt	gw6.NA19236
5434203122	R01C01	HG00553	5434203122_R01C01.txt	gw6.HG00553
5767788034	R02C01	HG01870	5767788034_R02C01.txt	gw6.HG01870
6317383040	R03C01	HG00956	6317383040_R03C01.txt	gw6.HG00956
5434078078	R02C01	HG00136	5434078078_R02C01.txt	gw6.HG00136
5460461214	R04C01	NA19719	5460461214_R04C01.txt	gw6.NA19719
6298021028	R01C01	HG02137	6298021028_R01C01.txt	gw6.HG02137
5767770135	R01C01	NA20908	5767770135_R01C01.txt	gw6.NA20908
5528550056	R04C01	NA18943	5528550056_R04C01.txt	gw6.NA18943
5767770123	R03C01	HG01862	5767770123_R03C01.txt	gw6.HG01862
5434246102	R01C01	HG01366	5434246102_R01C01.txt	gw6.HG01366
5460461149	R03C01	NA18757	5460461149_R03C01.txt	gw6.NA18757
5826291146	R02C01	HG01971	5826291146_R02C01.txt	gw6.HG01971
6298039014	R03C01	HG02489	6298039014_R03C01.txt	gw6.HG02489
5434246011	R03C01	HG00256	5434246011_R03C01.txt	gw6.HG00256
5443767036	R04C01	HG00160	5443767036_R04C01.txt	gw6.HG00160
5434203046	R02C01	HG01250	5434203046_R02C01.txt	gw6.HG01250
5443767139	R01C01	HG01519	5443767139_R01C01.txt	gw6.HG01519
5826291124	R02C01	HG02082	5826291124_R02C01.txt	gw6.HG02082
5460479026	R04C01	NA19080	5460479026_R04C01.txt	gw6.NA19080
5434203063	R03C01	HG00186	5434203063_R03C01.txt	gw6.HG00186
5443767118	R03C01	HG01506	5443767118_R03C01.txt	gw6.HG01506
5885434025	R03C01	HG01779	5885434025_R03C01.txt	gw6.HG01779
5528550056	R01C01	NA11830	5528550056_R01C01.txt	gw6.NA11830
6298012106	R03C01	HG01896	6298012106_R03C01.txt	gw6.HG01896
5491005119	R04C01	HG01102	5491005119_R04C01.txt	gw6.HG01102
5521374032	R04C01	NA20795	5521374032_R04C01.txt	gw6.NA20795
6317383043	R04C01	HG02067	6317383043_R04C01.txt	gw6.HG02067
6298021089	R04C01	HG01796	6298021089_R04C01.txt	gw6.HG01796
5443767011	R04C01	NA19704	5443767011_R04C01.txt	gw6.NA19704
5460479100	R02C01	HG01095	5460479100_R02C01.txt	gw6.HG01095
5434078024	R01C01	HG00478	5434078024_R01C01.txt	gw6.HG00478
5491005137	R02C01	HG01456	5491005137_R02C01.txt	gw6.HG01456
6298021094	R04C01	HG01986	6298021094_R04C01.txt	gw6.HG01986
5434203053	R03C01	HG00513	5434203053_R03C01.txt	gw6.HG00513
5885434016	R02C01	NA20881	5885434016_R02C01.txt	gw6.NA20881
5443767011	R03C01	NA19209	5443767011_R03C01.txt	gw6.NA19209
5491005162	R02C01	NA20299	5491005162_R02C01.txt	gw6.NA20299
5434203051	R03C01	HG00189	5434203051_R03C01.txt	gw6.HG00189
5434203052	R04C01	NA20585	5434203052_R04C01.txt	gw6.NA20585
5460479114	R01C01	NA18510	5460479114_R01C01.txt	gw6.NA18510
5426529001	R02C01	NA12761	5426529001_R02C01.txt	gw6.NA12761
6298012107	R01C01	HG02165	6298012107_R01C01.txt	gw6.HG02165
5443767034	R01C01	HG01260	5443767034_R01C01.txt	gw6.HG01260
5581203037	R01C01	NA18909	5581203037_R01C01.txt	gw6.NA18909
5434203074	R04C01	HG00638	5434203074_R04C01.txt	gw6.HG00638
5767770123	R01C01	HG01707	5767770123_R01C01.txt	gw6.HG01707
6298021076	R01C01	HG02256	6298021076_R01C01.txt	gw6.HG02256
5521374032	R03C01	NA20790	5521374032_R03C01.txt	gw6.NA20790
5443767002	R04C01	NA12750	5443767002_R04C01.txt	gw6.NA12750
5826338161	R04C01	HG01565	5826338161_R04C01.txt	gw6.HG01565
5434246030	R01C01	HG00252	5434246030_R01C01.txt	gw6.HG00252
5767770150	R03C01	HG01869	5767770150_R03C01.txt	gw6.HG01869
5443767015	R04C01	HG01617	5443767015_R04C01.txt	gw6.HG01617
5434246101	R03C01	NA19741	5434246101_R03C01.txt	gw6.NA19741
5460444010	R04C01	NA18953	5460444010_R04C01.txt	gw6.NA18953
5443767030	R02C01	NA11843	5443767030_R02C01.txt	gw6.NA11843
6298021035	R02C01	HG02054	6298021035_R02C01.txt	gw6.HG02054
5528550080	R01C01	NA12873	5528550080_R01C01.txt	gw6.NA12873
5460444062	R02C01	NA10851	5460444062_R02C01.txt	gw6.NA10851
5434203050	R04C01	HG01253	5434203050_R04C01.txt	gw6.HG01253
5460444062	R03C01	NA19201	5460444062_R03C01.txt	gw6.NA19201
5426511029	R03C01	NA19909	5426511029_R03C01.txt	gw6.NA19909
5460479050	R03C01	NA18489	5460479050_R03C01.txt	gw6.NA18489
5460461103	R03C01	HG00629	5460461103_R03C01.txt	gw6.HG00629
5885434031	R02C01	HG01848	5885434031_R02C01.txt	gw6.HG01848
5491005137	R01C01	HG01111	5491005137_R01C01.txt	gw6.HG01111
5460461105	R01C01	HG00336	5460461105_R01C01.txt	gw6.HG00336
5434203101	R01C01	HG01334	5434203101_R01C01.txt	gw6.HG01334
5434246044	R04C01	NA19670	5434246044_R04C01.txt	gw6.NA19670
6298021076	R03C01	HG02012	6298021076_R03C01.txt	gw6.HG02012
5767788037	R02C01	HG01926	5767788037_R02C01.txt	gw6.HG01926
5826338161	R03C01	HG01700	5826338161_R03C01.txt	gw6.HG01700
5434246011	R01C01	NA18498	5434246011_R01C01.txt	gw6.NA18498
5460479059	R02C01	NA20753	5460479059_R02C01.txt	gw6.NA20753
5443767020	R04C01	NA18623	5443767020_R04C01.txt	gw6.NA18623
5443767154	R02C01	NA18612	5443767154_R02C01.txt	gw6.NA18612
5767788002	R04C01	NA20858	5767788002_R04C01.txt	gw6.NA20858
5434078101	R04C01	HG01047	5434078101_R04C01.txt	gw6.HG01047
5443767011	R02C01	NA19391	5443767011_R02C01.txt	gw6.NA19391
5434203099	R02C01	NA12155	5434203099_R02C01.txt	gw6.NA12155
5826338021	R04C01	NA21113	5826338021_R04C01.txt	gw6.NA21113
5528550046	R03C01	NA18858	5528550046_R03C01.txt	gw6.NA18858
5443767136	R03C01	NA12828	5443767136_R03C01.txt	gw6.NA12828
5767796115	R02C01	HG02070	5767796115_R02C01.txt	gw6.HG02070
6312937078	R02C01	NA21095	6312937078_R02C01.txt	gw6.NA21095
5460479140	R03C01	NA19197	5460479140_R03C01.txt	gw6.NA19197
5885371028	R04C01	NA21123	5885371028_R04C01.txt	gw6.NA21123
5460461030	R02C01	NA18917	5460461030_R02C01.txt	gw6.NA18917
5443767130	R01C01	NA19984	5443767130_R01C01.txt	gw6.NA19984
5826291013	R03C01	HG01923	5826291013_R03C01.txt	gw6.HG01923
5767796027	R04C01	HG02105	5767796027_R04C01.txt	gw6.HG02105
5460461149	R04C01	NA18636	5460461149_R04C01.txt	gw6.NA18636
5443767007	R01C01	HG00255	5443767007_R01C01.txt	gw6.HG00255
5460444013	R04C01	NA19774	5460444013_R04C01.txt	gw6.NA19774
6317383037	R01C01	HG01915	6317383037_R01C01.txt	gw6.HG01915
5528550090	R02C01	NA12272	5528550090_R02C01.txt	gw6.NA12272
5434078020	R03C01	HG00445	5434078020_R03C01.txt	gw6.HG00445
5443767142	R01C01	NA18971	5443767142_R01C01.txt	gw6.NA18971
5443767006	R02C01	NA19428	5443767006_R02C01.txt	gw6.NA19428
5826338027	R02C01	HG01859	5826338027_R02C01.txt	gw6.HG01859
5460479065	R01C01	HG00114	5460479065_R01C01.txt	gw6.HG00114
5434246082	R01C01	NA06989	5434246082_R01C01.txt	gw6.NA06989
5434203048	R01C01	NA19657	5434203048_R01C01.txt	gw6.NA19657
5826291146	R01C01	HG01599	5826291146_R01C01.txt	gw6.HG01599
5434203123	R01C01	NA19118	5434203123_R01C01.txt	gw6.NA19118
5767788059	R04C01	HG01566	5767788059_R04C01.txt	gw6.HG01566
6298021058	R03C01	HG02397	6298021058_R03C01.txt	gw6.HG02397
6312937061	R02C01	HG02128	6312937061_R02C01.txt	gw6.HG02128
5767788002	R02C01	NA21137	5767788002_R02C01.txt	gw6.NA21137
5767796115	R03C01	HG01924	5767796115_R03C01.txt	gw6.HG01924
5434203042	R02C01	NA18980	5434203042_R02C01.txt	gw6.NA18980
5491005079	R01C01	HG00315	5491005079_R01C01.txt	gw6.HG00315
5460479124	R03C01	NA19835	5460479124_R03C01.txt	gw6.NA19835
6298021038	R03C01	HG02259	6298021038_R03C01.txt	gw6.HG02259
5434078014	R01C01	NA19355	5434078014_R01C01.txt	gw6.NA19355
5460444042	R03C01	NA18505	5460444042_R03C01.txt	gw6.NA18505
5434203050	R02C01	HG00122	5434203050_R02C01.txt	gw6.HG00122
5426529026	R01C01	NA12843	5426529026_R01C01.txt	gw6.NA12843
5434203052	R01C01	HG00110	5434203052_R01C01.txt	gw6.HG00110
5473245070	R03C01	NA18614	5473245070_R03C01.txt	gw6.NA18614
5434078081	R02C01	NA19732	5434078081_R02C01.txt	gw6.NA19732
5826354152	R01C01	NA21101	5826354152_R01C01.txt	gw6.NA21101
5443767069	R01C01	NA20536	5443767069_R01C01.txt	gw6.NA20536
5767796052	R01C01	HG02020	5767796052_R01C01.txt	gw6.HG02020
5460461051	R02C01	NA12348	5460461051_R02C01.txt	gw6.NA12348
5434203057	R01C01	HG00382	5434203057_R01C01.txt	gw6.HG00382
5460479139	R01C01	NA20819	5460479139_R01C01.txt	gw6.NA20819
5426529051	R02C01	NA12760	5426529051_R02C01.txt	gw6.NA12760
6298021025	R04C01	HG01807	6298021025_R04C01.txt	gw6.HG01807
6298021086	R04C01	HG02419	6298021086_R04C01.txt	gw6.HG02419
5443767008	R03C01	HG01512	5443767008_R03C01.txt	gw6.HG01512
5460444013	R03C01	NA20278	5460444013_R03C01.txt	gw6.NA20278
5528550088	R01C01	HG00097	5528550088_R01C01.txt	gw6.HG00097
5426529111	R02C01	NA19310	5426529111_R02C01.txt	gw6.NA19310
5826371075	R01C01	NA21106	5826371075_R01C01.txt	gw6.NA21106
5434078035	R03C01	NA19307	5434078035_R03C01.txt	gw6.NA19307
5767788021	R04C01	HG01694	5767788021_R04C01.txt	gw6.HG01694
5426529010	R04C01	NA19062	5426529010_R04C01.txt	gw6.NA19062
5434246045	R02C01	NA19463	5434246045_R02C01.txt	gw6.NA19463
5434078039	R04C01	HG00542	5434078039_R04C01.txt	gw6.HG00542
5460461179	R03C01	HG00173	5460461179_R03C01.txt	gw6.HG00173
5434078081	R01C01	NA18912	5434078081_R01C01.txt	gw6.NA18912
5460461163	R03C01	NA19401	5460461163_R03C01.txt	gw6.NA19401
5426529120	R02C01	NA19143	5426529120_R02C01.txt	gw6.NA19143
5434078003	R03C01	HG00150	5434078003_R03C01.txt	gw6.HG00150
5434078013	R04C01	NA12046	5434078013_R04C01.txt	gw6.NA12046
5434078034	R04C01	NA18945	5434078034_R04C01.txt	gw6.NA18945
5434078024	R02C01	HG00584	5434078024_R02C01.txt	gw6.HG00584
5426511028	R03C01	NA18499	5426511028_R03C01.txt	gw6.NA18499
5826362019	R01C01	HG02088	5826362019_R01C01.txt	gw6.HG02088
5885371012	R01C01	HG01868	5885371012_R01C01.txt	gw6.HG01868
5460444015	R04C01	NA18618	5460444015_R04C01.txt	gw6.NA18618
6298012069	R04C01	HG02224	6298012069_R04C01.txt	gw6.HG02224
5434203103	R03C01	HG00593	5434203103_R03C01.txt	gw6.HG00593
5426529111	R01C01	NA19207	5426529111_R01C01.txt	gw6.NA19207
5460461051	R04C01	NA12347	5460461051_R04C01.txt	gw6.NA12347
5460444038	R03C01	NA19010	5460444038_R03C01.txt	gw6.NA19010
5443767030	R04C01	NA06984	5443767030_R04C01.txt	gw6.NA06984
5434078011	R02C01	HG00233	5434078011_R02C01.txt	gw6.HG00233
5460479066	R04C01	NA18617	5460479066_R04C01.txt	gw6.NA18617
5434078013	R02C01	NA10847	5434078013_R02C01.txt	gw6.NA10847
6298021086	R02C01	HG02052	6298021086_R02C01.txt	gw6.HG02052
5434246102	R02C01	NA18592	5434246102_R02C01.txt	gw6.NA18592
5460444008	R04C01	HG00113	5460444008_R04C01.txt	gw6.HG00113
5443767137	R01C01	NA11930	5443767137_R01C01.txt	gw6.NA11930
5434246080	R04C01	HG00271	5434246080_R04C01.txt	gw6.HG00271
5885371022	R04C01	NA20902	5885371022_R04C01.txt	gw6.NA20902
6298021096	R04C01	HG02179	6298021096_R04C01.txt	gw6.HG02179
5767788002	R03C01	NA20849	5767788002_R03C01.txt	gw6.NA20849
5443767037	R01C01	NA19079	5443767037_R01C01.txt	gw6.NA19079
5460444002	R03C01	NA12413	5460444002_R03C01.txt	gw6.NA12413
5528550082	R04C01	NA19435	5528550082_R04C01.txt	gw6.NA19435
5443767032	R03C01	HG01631	5443767032_R03C01.txt	gw6.HG01631
5460444026	R02C01	NA20774	5460444026_R02C01.txt	gw6.NA20774
5460444001	R01C01	HG01342	5460444001_R01C01.txt	gw6.HG01342
5473245050	R03C01	NA18647	5473245050_R03C01.txt	gw6.NA18647
5460444010	R01C01	NA18638	5460444010_R01C01.txt	gw6.NA18638
5460461102	R02C01	NA20770	5460461102_R02C01.txt	gw6.NA20770
5443767029	R02C01	HG00243	5443767029_R02C01.txt	gw6.HG00243
6298021093	R02C01	HG00766	6298021093_R02C01.txt	gw6.HG00766
5434203098	R04C01	NA20529	5434203098_R04C01.txt	gw6.NA20529
5443767007	R02C01	HG00258	5443767007_R02C01.txt	gw6.HG00258
5434078002	R04C01	NA18962	5434078002_R04C01.txt	gw6.NA18962
5434078009	R02C01	NA12282	5434078009_R02C01.txt	gw6.NA12282
5826362018	R04C01	HG02285	5826362018_R04C01.txt	gw6.HG02285
5460461164	R03C01	NA20581	5460461164_R03C01.txt	gw6.NA20581
5434246034	R04C01	NA20802	5434246034_R04C01.txt	gw6.NA20802
5443767022	R03C01	NA18632	5443767022_R03C01.txt	gw6.NA18632
5443767095	R03C01	HG01607	5443767095_R03C01.txt	gw6.HG01607
6312937062	R01C01	HG02140	6312937062_R01C01.txt	gw6.HG02140
5426529111	R03C01	NA11920	5426529111_R03C01.txt	gw6.NA11920
5460444037	R03C01	NA19700	5460444037_R03C01.txt	gw6.NA19700
